ano,mes,regiao,descricao_sexo,faixa_etaria,descricao_pergunta,descricao_resposta,qtd_registros
2020,11,Sudeste,Homem,61-70,"Na semana passada, por pelo menos uma hora, trabalhou ou fez algum bico?",Não,5356
2020,11,Sul,Mulher,61-70,"Na semana passada, por pelo menos uma hora, trabalhou ou fez algum bico?",Não,3455
2020,11,Sul,Homem,31-40,"Na semana passada, por pelo menos uma hora, trabalhou ou fez algum bico?",Sim,110
2020,11,Sul,Homem,71+,"Na semana passada, por pelo menos uma hora, trabalhou ou fez algum bico?",Sim,129
2020,11,Sul,Homem,61-70,"Na semana passada, por pelo menos uma hora, trabalhou ou fez algum bico?",Sim,177
2020,11,Centro-Oeste,Mulher,51-60,"Na semana passada, por pelo menos uma hora, trabalhou ou fez algum bico?",Não,2689
2020,11,Centro-Oeste,Mulher,61-70,"Na semana passada, por pelo menos uma hora, trabalhou ou fez algum bico?",Sim,139
2020,11,Centro-Oeste,Homem,0-10,"Na semana passada, por pelo menos uma hora, trabalhou ou fez algum bico?",Sim,3
2020,11,Sul,Homem,21-30,"Na semana passada, estava temporariamente afastado de algum trabalho?",Não,4032
2020,11,Sul,Homem,41-50,"Na semana passada, estava temporariamente afastado de algum trabalho?",Sim,42
2020,11,Sul,Homem,31-40,"Na semana passada, estava temporariamente afastado de algum trabalho?",Sim,15
2020,11,Centro-Oeste,Homem,71+,"Na semana passada, estava temporariamente afastado de algum trabalho?",Sim,60
2020,11,Sudeste,Homem,41-50,Tem mais de um trabalho,Sim,3
2020,11,Sudeste,Mulher,11-20,"Na semana passada, por pelo menos uma hora, trabalhou ou fez algum bico?",Não,6976
2020,11,Sudeste,Mulher,11-20,"Na semana passada, por pelo menos uma hora, trabalhou ou fez algum bico?",Sim,101
2020,11,Centro-Oeste,Mulher,61-70,"Na semana passada, por pelo menos uma hora, trabalhou ou fez algum bico?",Não,1868
2020,11,Centro-Oeste,Homem,21-30,"Na semana passada, por pelo menos uma hora, trabalhou ou fez algum bico?",Não,2650
2020,11,Sul,Mulher,51-60,"Na semana passada, estava temporariamente afastado de algum trabalho?",Sim,192
2020,11,Sul,Homem,51-60,"Na semana passada, estava temporariamente afastado de algum trabalho?",Sim,64
2020,11,Centro-Oeste,Homem,31-40,"Na semana passada, estava temporariamente afastado de algum trabalho?",Não,2917
2020,11,Centro-Oeste,Mulher,11-20,"Na semana passada, estava temporariamente afastado de algum trabalho?",Não,2905
2020,11,Centro-Oeste,Homem,61-70,"Na semana passada, estava temporariamente afastado de algum trabalho?",Não,1643
2020,11,Sul,Mulher,61-70,Tem mais de um trabalho,Não,4
2020,11,Sul,Mulher,41-50,Tem mais de um trabalho,Não,4
2020,11,Sul,Homem,21-30,Tem mais de um trabalho,Não,1
2020,11,Centro-Oeste,Homem,41-50,Tem mais de um trabalho,Não,3
2020,11,Sudeste,Mulher,41-50,"Na semana passada, por pelo menos uma hora, trabalhou ou fez algum bico?",Sim,565
2020,11,Sul,Mulher,21-30,"Na semana passada, por pelo menos uma hora, trabalhou ou fez algum bico?",Sim,180
2020,11,Sul,Homem,51-60,"Na semana passada, por pelo menos uma hora, trabalhou ou fez algum bico?",Sim,182
2020,11,Sul,Mulher,0-10,"Na semana passada, por pelo menos uma hora, trabalhou ou fez algum bico?",Sim,2
2020,11,Centro-Oeste,Homem,31-40,"Na semana passada, por pelo menos uma hora, trabalhou ou fez algum bico?",Não,2865
2020,11,Centro-Oeste,Mulher,11-20,"Na semana passada, por pelo menos uma hora, trabalhou ou fez algum bico?",Não,2852
2020,11,Centro-Oeste,Mulher,21-30,"Na semana passada, por pelo menos uma hora, trabalhou ou fez algum bico?",Sim,85
2020,11,Centro-Oeste,Homem,11-20,"Na semana passada, por pelo menos uma hora, trabalhou ou fez algum bico?",Sim,14
2020,11,Sul,Homem,51-60,"Na semana passada, estava temporariamente afastado de algum trabalho?",Não,4506
2020,11,Sul,Mulher,41-50,"Na semana passada, estava temporariamente afastado de algum trabalho?",Sim,105
2020,11,Sul,Homem,21-30,"Na semana passada, estava temporariamente afastado de algum trabalho?",Sim,9
2020,11,Centro-Oeste,Homem,0-10,"Na semana passada, estava temporariamente afastado de algum trabalho?",Não,2804
2020,11,Centro-Oeste,Mulher,0-10,"Na semana passada, estava temporariamente afastado de algum trabalho?",Não,2577
2020,11,Centro-Oeste,Mulher,11-20,"Na semana passada, estava temporariamente afastado de algum trabalho?",Sim,2
2020,11,Centro-Oeste,Homem,41-50,"Na semana passada, estava temporariamente afastado de algum trabalho?",Sim,16
2020,11,Centro-Oeste,Homem,31-40,Tem mais de um trabalho,Não,1
2020,11,Sudeste,Homem,51-60,"Na semana passada, por pelo menos uma hora, trabalhou ou fez algum bico?",Não,6935
2020,11,Sudeste,Homem,31-40,"Na semana passada, por pelo menos uma hora, trabalhou ou fez algum bico?",Não,7599
2020,11,Sudeste,Mulher,71+,"Na semana passada, por pelo menos uma hora, trabalhou ou fez algum bico?",Não,5020
2020,11,Sudeste,Homem,61-70,"Na semana passada, por pelo menos uma hora, trabalhou ou fez algum bico?",Sim,142
2020,11,Sudeste,Mulher,61-70,"Na semana passada, por pelo menos uma hora, trabalhou ou fez algum bico?",Sim,558
2020,11,Sul,Mulher,31-40,"Na semana passada, por pelo menos uma hora, trabalhou ou fez algum bico?",Não,4490
2020,11,Sul,Mulher,0-10,"Na semana passada, por pelo menos uma hora, trabalhou ou fez algum bico?",Não,3716
2020,11,Sul,Homem,0-10,"Na semana passada, por pelo menos uma hora, trabalhou ou fez algum bico?",Não,3953
2020,11,Centro-Oeste,Homem,51-60,"Na semana passada, por pelo menos uma hora, trabalhou ou fez algum bico?",Não,2506
2020,11,Centro-Oeste,Mulher,31-40,"Na semana passada, por pelo menos uma hora, trabalhou ou fez algum bico?",Não,3053
2020,11,Sul,Mulher,71+,"Na semana passada, estava temporariamente afastado de algum trabalho?",Não,2978
2020,11,Centro-Oeste,Mulher,51-60,"Na semana passada, estava temporariamente afastado de algum trabalho?",Não,2844
2020,11,Centro-Oeste,Homem,11-20,"Na semana passada, estava temporariamente afastado de algum trabalho?",Sim,4
2020,11,Sul,Mulher,31-40,Tem mais de um trabalho,Não,8
2020,11,Sul,Homem,31-40,Tem mais de um trabalho,Não,5
2020,11,Centro-Oeste,Homem,41-50,Tem mais de um trabalho,Sim,2
2020,11,Centro-Oeste,Mulher,71+,Tem mais de um trabalho,Sim,1
2020,11,Sul,Homem,0-10,"Na semana passada, por pelo menos uma hora, trabalhou ou fez algum bico?",Sim,4
2020,11,Centro-Oeste,Homem,71+,"Na semana passada, por pelo menos uma hora, trabalhou ou fez algum bico?",Não,1146
2020,11,Sul,Homem,0-10,"Na semana passada, estava temporariamente afastado de algum trabalho?",Não,3953
2020,11,Centro-Oeste,Mulher,41-50,"Na semana passada, estava temporariamente afastado de algum trabalho?",Sim,45
2020,11,Sul,Mulher,21-30,Tem mais de um trabalho,Não,3
2020,11,Centro-Oeste,Homem,61-70,Tem mais de um trabalho,Não,3
2020,11,Centro-Oeste,Homem,51-60,Tem mais de um trabalho,Não,5
2020,11,Sudeste,Homem,31-40,"Na semana passada, por pelo menos uma hora, trabalhou ou fez algum bico?",Sim,128
2020,11,Sudeste,Homem,51-60,"Na semana passada, por pelo menos uma hora, trabalhou ou fez algum bico?",Sim,189
2020,11,Sul,Mulher,71+,"Na semana passada, por pelo menos uma hora, trabalhou ou fez algum bico?",Não,2829
2020,11,Centro-Oeste,Mulher,0-10,"Na semana passada, por pelo menos uma hora, trabalhou ou fez algum bico?",Sim,5
2020,11,Sul,Homem,61-70,"Na semana passada, estava temporariamente afastado de algum trabalho?",Sim,146
2020,11,Centro-Oeste,Mulher,31-40,"Na semana passada, estava temporariamente afastado de algum trabalho?",Não,3200
2020,11,Centro-Oeste,Homem,61-70,"Na semana passada, estava temporariamente afastado de algum trabalho?",Sim,45
2020,11,Sudeste,Mulher,11-20,Tem mais de um trabalho,Não,3
2020,11,Sudeste,Homem,21-30,"Na semana passada, por pelo menos uma hora, trabalhou ou fez algum bico?",Não,6750
2020,11,Sul,Mulher,41-50,"Na semana passada, por pelo menos uma hora, trabalhou ou fez algum bico?",Não,4495
2020,11,Sul,Homem,21-30,"Na semana passada, por pelo menos uma hora, trabalhou ou fez algum bico?",Sim,90
2020,11,Sul,Homem,71+,"Na semana passada, por pelo menos uma hora, trabalhou ou fez algum bico?",Não,2202
2020,11,Centro-Oeste,Homem,0-10,"Na semana passada, por pelo menos uma hora, trabalhou ou fez algum bico?",Não,2802
2020,11,Sul,Mulher,71+,"Na semana passada, estava temporariamente afastado de algum trabalho?",Sim,169
2020,11,Sul,Mulher,21-30,"Na semana passada, estava temporariamente afastado de algum trabalho?",Sim,12
2020,11,Centro-Oeste,Mulher,61-70,"Na semana passada, estava temporariamente afastado de algum trabalho?",Não,1962
2020,11,Centro-Oeste,Mulher,21-30,"Na semana passada, estava temporariamente afastado de algum trabalho?",Não,2755
2020,11,Centro-Oeste,Homem,21-30,"Na semana passada, estava temporariamente afastado de algum trabalho?",Sim,7
2020,11,Sudeste,Mulher,21-30,"Na semana passada, por pelo menos uma hora, trabalhou ou fez algum bico?",Não,6857
2020,11,Sudeste,Mulher,51-60,"Na semana passada, por pelo menos uma hora, trabalhou ou fez algum bico?",Sim,713
2020,11,Sudeste,Homem,41-50,"Na semana passada, por pelo menos uma hora, trabalhou ou fez algum bico?",Sim,164
2020,11,Sul,Mulher,21-30,"Na semana passada, por pelo menos uma hora, trabalhou ou fez algum bico?",Não,3839
2020,11,Centro-Oeste,Mulher,71+,"Na semana passada, por pelo menos uma hora, trabalhou ou fez algum bico?",Não,1319
2020,11,Centro-Oeste,Homem,51-60,"Na semana passada, por pelo menos uma hora, trabalhou ou fez algum bico?",Sim,70
2020,11,Centro-Oeste,Homem,61-70,"Na semana passada, por pelo menos uma hora, trabalhou ou fez algum bico?",Sim,51
2020,11,Sul,Homem,71+,"Na semana passada, estava temporariamente afastado de algum trabalho?",Sim,168
2020,11,Sul,Homem,11-20,"Na semana passada, estava temporariamente afastado de algum trabalho?",Não,4179
2020,11,Sul,Homem,11-20,"Na semana passada, estava temporariamente afastado de algum trabalho?",Sim,2
2020,11,Centro-Oeste,Homem,11-20,"Na semana passada, estava temporariamente afastado de algum trabalho?",Não,3035
2020,11,Centro-Oeste,Homem,51-60,"Na semana passada, estava temporariamente afastado de algum trabalho?",Sim,33
2020,11,Sul,Mulher,51-60,Tem mais de um trabalho,Não,13
2020,11,Sul,Homem,51-60,Tem mais de um trabalho,Não,4
2020,11,Sul,Homem,31-40,Tem mais de um trabalho,Sim,2
2020,11,Sul,Mulher,31-40,"Na semana passada, por pelo menos uma hora, trabalhou ou fez algum bico?",Sim,328
2020,11,Centro-Oeste,Homem,41-50,"Na semana passada, por pelo menos uma hora, trabalhou ou fez algum bico?",Não,2780
2020,11,Centro-Oeste,Mulher,41-50,"Na semana passada, por pelo menos uma hora, trabalhou ou fez algum bico?",Sim,235
2020,11,Centro-Oeste,Mulher,11-20,"Na semana passada, por pelo menos uma hora, trabalhou ou fez algum bico?",Sim,55
2020,11,Centro-Oeste,Homem,71+,"Na semana passada, por pelo menos uma hora, trabalhou ou fez algum bico?",Sim,22
2020,11,Centro-Oeste,Homem,21-30,"Na semana passada, por pelo menos uma hora, trabalhou ou fez algum bico?",Sim,53
2020,11,Sul,Homem,71+,"Na semana passada, estava temporariamente afastado de algum trabalho?",Não,2164
2020,11,Sul,Homem,0-10,"Na semana passada, estava temporariamente afastado de algum trabalho?",Sim,4
2020,11,Centro-Oeste,Mulher,41-50,"Na semana passada, estava temporariamente afastado de algum trabalho?",Não,3287
2020,11,Centro-Oeste,Homem,41-50,"Na semana passada, estava temporariamente afastado de algum trabalho?",Não,2818
2020,10,Nordeste,Mulher,71+,Durante o período da pandemia alguém deste domicílio solicitou algum empréstimo?,"Sim, mas nenhum morador conseguiu",28
2020,10,Nordeste,Homem,71+,Durante o período da pandemia alguém deste domicílio solicitou algum empréstimo?,"Sim, mas nenhum morador conseguiu",24
2020,10,Nordeste,Homem,41-50,Durante o período da pandemia alguém deste domicílio solicitou algum empréstimo?,"Sim, mas nenhum morador conseguiu",64
2020,11,Norte,Homem,51-60,"Na semana passada, por pelo menos uma hora, trabalhou ou fez algum bico?",Não,2315
2020,11,Nordeste,Homem,41-50,"Na semana passada, por pelo menos uma hora, trabalhou ou fez algum bico?",Não,7094
2020,11,Nordeste,Homem,31-40,"Na semana passada, por pelo menos uma hora, trabalhou ou fez algum bico?",Sim,116
2020,11,Norte,Homem,21-30,"Na semana passada, por pelo menos uma hora, trabalhou ou fez algum bico?",Sim,23
2020,11,Norte,Mulher,71+,"Na semana passada, por pelo menos uma hora, trabalhou ou fez algum bico?",Sim,48
2020,11,Norte,Homem,61-70,"Na semana passada, por pelo menos uma hora, trabalhou ou fez algum bico?",Sim,19
2020,11,Norte,Mulher,31-40,"Na semana passada, por pelo menos uma hora, trabalhou ou fez algum bico?",Não,3658
2020,11,Norte,Mulher,21-30,"Na semana passada, por pelo menos uma hora, trabalhou ou fez algum bico?",Sim,52
2020,11,Nordeste,Homem,21-30,"Na semana passada, por pelo menos uma hora, trabalhou ou fez algum bico?",Não,7730
2020,11,Nordeste,Homem,41-50,"Na semana passada, por pelo menos uma hora, trabalhou ou fez algum bico?",Sim,125
2020,11,Norte,Mulher,61-70,"Na semana passada, por pelo menos uma hora, trabalhou ou fez algum bico?",Não,1596
2020,11,Nordeste,Homem,71+,"Na semana passada, por pelo menos uma hora, trabalhou ou fez algum bico?",Sim,64
2020,11,Norte,Homem,11-20,"Na semana passada, por pelo menos uma hora, trabalhou ou fez algum bico?",Sim,17
2020,11,Nordeste,Homem,61-70,"Na semana passada, por pelo menos uma hora, trabalhou ou fez algum bico?",Não,4055
2020,11,Nordeste,Mulher,61-70,"Na semana passada, por pelo menos uma hora, trabalhou ou fez algum bico?",Sim,279
2020,11,Nordeste,Homem,11-20,"Na semana passada, por pelo menos uma hora, trabalhou ou fez algum bico?",Sim,44
2020,11,Norte,Homem,31-40,"Na semana passada, por pelo menos uma hora, trabalhou ou fez algum bico?",Não,3438
2020,11,Norte,Homem,51-60,"Na semana passada, por pelo menos uma hora, trabalhou ou fez algum bico?",Sim,28
2020,11,Nordeste,Homem,11-20,"Na semana passada, por pelo menos uma hora, trabalhou ou fez algum bico?",Não,9801
2020,11,Nordeste,Homem,71+,"Na semana passada, por pelo menos uma hora, trabalhou ou fez algum bico?",Não,3198
2020,11,Nordeste,Mulher,31-40,"Na semana passada, por pelo menos uma hora, trabalhou ou fez algum bico?",Não,9077
2020,11,Nordeste,Mulher,11-20,"Na semana passada, por pelo menos uma hora, trabalhou ou fez algum bico?",Sim,102
2020,11,Nordeste,Mulher,0-10,"Na semana passada, por pelo menos uma hora, trabalhou ou fez algum bico?",Sim,4
2020,11,Nordeste,Homem,0-10,"Na semana passada, por pelo menos uma hora, trabalhou ou fez algum bico?",Sim,6
2020,11,Norte,Mulher,21-30,"Na semana passada, por pelo menos uma hora, trabalhou ou fez algum bico?",Não,3625
2020,11,Norte,Homem,11-20,"Na semana passada, por pelo menos uma hora, trabalhou ou fez algum bico?",Não,4294
2020,11,Norte,Mulher,71+,"Na semana passada, por pelo menos uma hora, trabalhou ou fez algum bico?",Não,1163
2020,11,Norte,Homem,41-50,"Na semana passada, por pelo menos uma hora, trabalhou ou fez algum bico?",Sim,33
2020,11,Nordeste,Mulher,0-10,"Na semana passada, por pelo menos uma hora, trabalhou ou fez algum bico?",Não,8260
2020,11,Nordeste,Mulher,71+,"Na semana passada, por pelo menos uma hora, trabalhou ou fez algum bico?",Não,4084
2020,11,Norte,Homem,41-50,"Na semana passada, por pelo menos uma hora, trabalhou ou fez algum bico?",Não,3037
2020,11,Norte,Mulher,61-70,"Na semana passada, por pelo menos uma hora, trabalhou ou fez algum bico?",Sim,53
2020,11,Nordeste,Homem,0-10,"Na semana passada, por pelo menos uma hora, trabalhou ou fez algum bico?",Não,8335
2020,11,Nordeste,Homem,51-60,"Na semana passada, por pelo menos uma hora, trabalhou ou fez algum bico?",Não,6073
2020,11,Nordeste,Mulher,51-60,"Na semana passada, por pelo menos uma hora, trabalhou ou fez algum bico?",Sim,432
2020,11,Norte,Homem,31-40,"Na semana passada, por pelo menos uma hora, trabalhou ou fez algum bico?",Sim,27
2020,11,Nordeste,Mulher,61-70,"Na semana passada, por pelo menos uma hora, trabalhou ou fez algum bico?",Não,4806
2020,11,Norte,Mulher,51-60,"Na semana passada, por pelo menos uma hora, trabalhou ou fez algum bico?",Não,2629
2020,11,Norte,Homem,0-10,"Na semana passada, por pelo menos uma hora, trabalhou ou fez algum bico?",Não,3731
2020,11,Norte,Mulher,11-20,"Na semana passada, por pelo menos uma hora, trabalhou ou fez algum bico?",Sim,26
2020,11,Norte,Homem,71+,"Na semana passada, por pelo menos uma hora, trabalhou ou fez algum bico?",Não,1020
2020,11,Norte,Mulher,51-60,"Na semana passada, por pelo menos uma hora, trabalhou ou fez algum bico?",Sim,105
2020,11,Norte,Mulher,0-10,"Na semana passada, por pelo menos uma hora, trabalhou ou fez algum bico?",Sim,1
2020,11,Nordeste,Homem,31-40,"Na semana passada, por pelo menos uma hora, trabalhou ou fez algum bico?",Não,8182
2020,11,Nordeste,Homem,61-70,"Na semana passada, por pelo menos uma hora, trabalhou ou fez algum bico?",Sim,75
2020,11,Nordeste,Homem,51-60,"Na semana passada, por pelo menos uma hora, trabalhou ou fez algum bico?",Sim,107
2020,11,Norte,Mulher,41-50,"Na semana passada, por pelo menos uma hora, trabalhou ou fez algum bico?",Sim,98
2020,11,Nordeste,Homem,21-30,"Na semana passada, por pelo menos uma hora, trabalhou ou fez algum bico?",Sim,97
2020,11,Sudeste,Homem,21-30,"Na semana passada, por pelo menos uma hora, trabalhou ou fez algum bico?",Sim,105
2020,11,Sudeste,Homem,11-20,"Na semana passada, por pelo menos uma hora, trabalhou ou fez algum bico?",Sim,51
2020,11,Norte,Mulher,11-20,"Na semana passada, por pelo menos uma hora, trabalhou ou fez algum bico?",Não,4164
2020,11,Norte,Mulher,0-10,"Na semana passada, por pelo menos uma hora, trabalhou ou fez algum bico?",Não,3554
2020,11,Norte,Homem,0-10,"Na semana passada, por pelo menos uma hora, trabalhou ou fez algum bico?",Sim,4
2020,11,Nordeste,Mulher,41-50,"Na semana passada, por pelo menos uma hora, trabalhou ou fez algum bico?",Não,8107
2020,11,Nordeste,Mulher,21-30,"Na semana passada, por pelo menos uma hora, trabalhou ou fez algum bico?",Não,8288
2020,11,Nordeste,Mulher,51-60,"Na semana passada, por pelo menos uma hora, trabalhou ou fez algum bico?",Não,7076
2020,11,Sudeste,Homem,0-10,"Na semana passada, por pelo menos uma hora, trabalhou ou fez algum bico?",Sim,6
2020,11,Norte,Homem,21-30,"Na semana passada, por pelo menos uma hora, trabalhou ou fez algum bico?",Não,3568
2020,11,Norte,Mulher,41-50,"Na semana passada, por pelo menos uma hora, trabalhou ou fez algum bico?",Não,3361
2020,11,Norte,Mulher,31-40,"Na semana passada, por pelo menos uma hora, trabalhou ou fez algum bico?",Sim,67
2020,11,Nordeste,Mulher,41-50,"Na semana passada, por pelo menos uma hora, trabalhou ou fez algum bico?",Sim,427
2020,11,Nordeste,Mulher,71+,"Na semana passada, por pelo menos uma hora, trabalhou ou fez algum bico?",Sim,175
2020,11,Norte,Homem,61-70,"Na semana passada, por pelo menos uma hora, trabalhou ou fez algum bico?",Não,1517
2020,11,Norte,Homem,71+,"Na semana passada, por pelo menos uma hora, trabalhou ou fez algum bico?",Sim,9
2020,11,Nordeste,Mulher,11-20,"Na semana passada, por pelo menos uma hora, trabalhou ou fez algum bico?",Não,9397
2020,11,Nordeste,Mulher,21-30,"Na semana passada, por pelo menos uma hora, trabalhou ou fez algum bico?",Sim,165
2020,11,Nordeste,Mulher,31-40,"Na semana passada, por pelo menos uma hora, trabalhou ou fez algum bico?",Sim,313
2020,10,Norte,Mulher,31-40,"Na semana passada, estava temporariamente afastado de algum trabalho?",Não,1729
2020,10,Norte,Homem,61-70,"Na semana passada, estava temporariamente afastado de algum trabalho?",Não,876
2020,10,Norte,Homem,31-40,"Na semana passada, estava temporariamente afastado de algum trabalho?",Não,734
2020,10,Norte,Mulher,71+,"Na semana passada, estava temporariamente afastado de algum trabalho?",Não,1150
2020,10,Nordeste,Mulher,21-30,"Na semana passada, estava temporariamente afastado de algum trabalho?",Sim,346
2020,10,Norte,Homem,31-40,Tem mais de um trabalho,Não,2548
2020,10,Norte,Mulher,51-60,Tem mais de um trabalho,Não,988
2020,10,Nordeste,Homem,31-40,Tem mais de um trabalho,Não,5581
2020,10,Nordeste,Mulher,61-70,Tem mais de um trabalho,Sim,22
2020,10,Sudeste,Homem,41-50,Tem mais de um trabalho,Não,5835
2020,10,Sudeste,Homem,41-50,Tem mais de um trabalho,Sim,367
2020,10,Norte,Mulher,21-30,"Na semana passada, estava temporariamente afastado de algum trabalho?",Sim,157
2020,10,Norte,Homem,31-40,"Na semana passada, estava temporariamente afastado de algum trabalho?",Sim,140
2020,10,Norte,Homem,21-30,"Na semana passada, estava temporariamente afastado de algum trabalho?",Sim,122
2020,10,Nordeste,Homem,61-70,"Na semana passada, estava temporariamente afastado de algum trabalho?",Não,2724
2020,10,Nordeste,Homem,61-70,"Na semana passada, estava temporariamente afastado de algum trabalho?",Sim,169
2020,10,Sudeste,Homem,71+,"Na semana passada, estava temporariamente afastado de algum trabalho?",Não,3390
2020,10,Sudeste,Homem,51-60,"Na semana passada, estava temporariamente afastado de algum trabalho?",Não,1996
2020,10,Sudeste,Homem,31-40,"Na semana passada, estava temporariamente afastado de algum trabalho?",Sim,317
2020,10,Sudeste,Mulher,71+,"Na semana passada, estava temporariamente afastado de algum trabalho?",Sim,47
2020,10,Norte,Homem,31-40,Tem mais de um trabalho,Sim,170
2020,10,Norte,Mulher,61-70,Tem mais de um trabalho,Sim,10
2020,10,Nordeste,Homem,21-30,Tem mais de um trabalho,Não,4451
2020,10,Nordeste,Mulher,51-60,Tem mais de um trabalho,Sim,168
2020,10,Nordeste,Homem,21-30,Tem mais de um trabalho,Sim,226
2020,10,Sudeste,Homem,11-20,Tem mais de um trabalho,Não,1196
2020,10,Norte,Homem,51-60,"Na semana passada, estava temporariamente afastado de algum trabalho?",Sim,172
2020,10,Norte,Homem,71+,"Na semana passada, estava temporariamente afastado de algum trabalho?",Sim,10
2020,10,Nordeste,Mulher,41-50,"Na semana passada, estava temporariamente afastado de algum trabalho?",Sim,537
2020,10,Nordeste,Homem,41-50,"Na semana passada, estava temporariamente afastado de algum trabalho?",Sim,351
2020,10,Nordeste,Homem,71+,"Na semana passada, estava temporariamente afastado de algum trabalho?",Sim,21
2020,10,Sudeste,Mulher,61-70,"Na semana passada, estava temporariamente afastado de algum trabalho?",Sim,276
2020,10,Norte,Homem,21-30,Tem mais de um trabalho,Não,2177
2020,10,Nordeste,Homem,51-60,Tem mais de um trabalho,Sim,218
2020,10,Sudeste,Homem,51-60,Tem mais de um trabalho,Não,4704
2020,10,Norte,Homem,11-20,"Na semana passada, estava temporariamente afastado de algum trabalho?",Sim,38
2020,10,Sudeste,Mulher,31-40,"Na semana passada, estava temporariamente afastado de algum trabalho?",Não,3247
2020,10,Sudeste,Homem,61-70,"Na semana passada, estava temporariamente afastado de algum trabalho?",Não,3296
2020,10,Norte,Mulher,21-30,Tem mais de um trabalho,Não,1354
2020,10,Nordeste,Mulher,71+,Tem mais de um trabalho,Não,109
2020,10,Nordeste,Homem,61-70,Tem mais de um trabalho,Sim,76
2020,10,Sudeste,Mulher,51-60,Tem mais de um trabalho,Não,3483
2020,10,Sudeste,Mulher,11-20,Tem mais de um trabalho,Não,690
2020,10,Sudeste,Homem,11-20,Tem mais de um trabalho,Sim,37
2020,10,Norte,Mulher,11-20,"Na semana passada, estava temporariamente afastado de algum trabalho?",Sim,29
2020,10,Nordeste,Mulher,71+,"Na semana passada, estava temporariamente afastado de algum trabalho?",Sim,23
2020,10,Sudeste,Homem,51-60,"Na semana passada, estava temporariamente afastado de algum trabalho?",Sim,450
2020,10,Sudeste,Mulher,61-70,"Na semana passada, estava temporariamente afastado de algum trabalho?",Não,5486
2020,10,Norte,Homem,11-20,Tem mais de um trabalho,Não,652
2020,10,Norte,Homem,51-60,Tem mais de um trabalho,Não,1503
2020,10,Norte,Homem,51-60,Tem mais de um trabalho,Sim,98
2020,10,Norte,Homem,71+,Tem mais de um trabalho,Não,123
2020,10,Norte,Mulher,71+,Tem mais de um trabalho,Não,18
2020,10,Nordeste,Homem,51-60,Tem mais de um trabalho,Não,3612
2020,10,Nordeste,Mulher,61-70,Tem mais de um trabalho,Não,678
2020,10,Nordeste,Mulher,31-40,Tem mais de um trabalho,Não,4024
2020,10,Nordeste,Mulher,31-40,Tem mais de um trabalho,Sim,293
2020,10,Nordeste,Mulher,41-50,Tem mais de um trabalho,Sim,271
2020,10,Sudeste,Mulher,21-30,Tem mais de um trabalho,Sim,178
2020,10,Sudeste,Mulher,41-50,Tem mais de um trabalho,Sim,350
2020,10,Sudeste,Homem,21-30,Tem mais de um trabalho,Sim,202
2020,10,Norte,Mulher,61-70,"Na semana passada, estava temporariamente afastado de algum trabalho?",Não,1336
2020,10,Norte,Mulher,31-40,"Na semana passada, estava temporariamente afastado de algum trabalho?",Sim,250
2020,10,Norte,Mulher,71+,"Na semana passada, estava temporariamente afastado de algum trabalho?",Sim,5
2020,10,Nordeste,Homem,21-30,"Na semana passada, estava temporariamente afastado de algum trabalho?",Não,3076
2020,10,Nordeste,Homem,11-20,"Na semana passada, estava temporariamente afastado de algum trabalho?",Sim,61
2020,10,Sudeste,Mulher,71+,"Na semana passada, estava temporariamente afastado de algum trabalho?",Não,5218
2020,10,Sudeste,Mulher,41-50,"Na semana passada, estava temporariamente afastado de algum trabalho?",Sim,621
2020,10,Sudeste,Mulher,11-20,"Na semana passada, estava temporariamente afastado de algum trabalho?",Não,4272
2020,10,Norte,Homem,41-50,Tem mais de um trabalho,Não,2284
2020,10,Norte,Mulher,51-60,Tem mais de um trabalho,Sim,60
2020,10,Norte,Homem,11-20,Tem mais de um trabalho,Sim,20
2020,10,Nordeste,Mulher,51-60,Tem mais de um trabalho,Não,2475
2020,10,Nordeste,Homem,31-40,Tem mais de um trabalho,Sim,420
2020,10,Nordeste,Mulher,71+,Tem mais de um trabalho,Sim,7
2020,10,Sudeste,Homem,61-70,Tem mais de um trabalho,Não,1942
2020,10,Sudeste,Homem,51-60,Tem mais de um trabalho,Sim,276
2020,10,Sudeste,Mulher,61-70,Tem mais de um trabalho,Sim,46
2020,10,Norte,Mulher,21-30,"Na semana passada, estava temporariamente afastado de algum trabalho?",Não,2209
2020,10,Norte,Homem,41-50,"Na semana passada, estava temporariamente afastado de algum trabalho?",Sim,179
2020,10,Nordeste,Mulher,41-50,"Na semana passada, estava temporariamente afastado de algum trabalho?",Não,4255
2020,10,Nordeste,Mulher,51-60,"Na semana passada, estava temporariamente afastado de algum trabalho?",Sim,450
2020,10,Nordeste,Mulher,61-70,"Na semana passada, estava temporariamente afastado de algum trabalho?",Sim,151
2020,10,Norte,Homem,41-50,Tem mais de um trabalho,Sim,135
2020,10,Nordeste,Mulher,21-30,Tem mais de um trabalho,Não,2935
2020,10,Nordeste,Mulher,11-20,Tem mais de um trabalho,Sim,15
2020,10,Sudeste,Homem,31-40,Tem mais de um trabalho,Sim,437
2020,10,Sudeste,Mulher,71+,Tem mais de um trabalho,Não,164
2020,10,Norte,Homem,61-70,"Na semana passada, estava temporariamente afastado de algum trabalho?",Sim,88
2020,10,Nordeste,Mulher,31-40,"Na semana passada, estava temporariamente afastado de algum trabalho?",Não,4806
2020,10,Norte,Mulher,61-70,Tem mais de um trabalho,Não,269
